project,commit_id,author_ts,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,label_oracle,label_BSZZ,label_AGSZZ,label_MASZZ,label_LSZZ,label_RSZZ,label_RASZZ,fix_ts_AGSZZ,fix_ts_BSZZ,fix_ts_LSZZ,fix_ts_MASZZ,fix_ts_RASZZ,fix_ts_RSZZ,fix_ts
commons-lang,04e1537d3c41646fdb56b60fae70a630ae177796,1124228486.0,1,1,1,0.0,193,0,0.0,0,1,0.0,0,398.0,150.25203166349468,398.0,1,0,0,0,0,0,0,,,,,,,
commons-lang,a751d8242456f4feef34035b0e53c62e5025a2a0,1124532856.0,1,2,3,1.3939958734058715,93,23,1532.6666666666667,0,8,4.859282407407407,52,399.0,150.58981179756734,399.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,554b667e9fb6a3f198cdbc9b497189c1570332c0,1124535406.0,1,2,2,0.8944518845341284,42,48,1560.5,1,8,0.0295138888888888,31,400.0,151.5842139251564,400.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,885f92cfa7898aa9dca5b214ec5ec713f81d28d7,1124536614.0,1,2,3,1.2696200074339554,19,86,332.3333333333333,0,8,74.82854938271605,63,401.0,152.5815239496563,401.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,79238a49729e61c060b19e88af8dd329b46ffe48,1124546204.0,1,2,2,0.9363963456078044,180,10,1813.0,0,8,0.1397337962962963,54,402.0,153.55986920877382,402.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,12f22030be04b7fcb9ec9877656327eff04de1e5,1124546321.0,1,2,2,0.9426831892554922,174,26,-36.0,0,8,4.708541666666667,25,403.0,154.55960135450482,403.0,0,1,1,1,1,0,1,1124661421.0,1124661421.0,1124661421.0,1124661421.0,1124661421.0,,1124661421.0
commons-lang,4e6f3f08fed3216d92c2a07a06d2c7a42419f93b,1124548499.0,1,2,2,0.7845191388986642,59,18,38.0,0,8,0.0252083333333333,27,405.0,156.55449147862643,405.0,0,1,1,1,0,1,1,1124568908.0,1124568908.0,,1124568908.0,1124568908.0,1124568908.0,1124568908.0
commons-lang,ee2eef5316ecabd672a2798dfe6aa3f288bcc1fb,1124568908.0,1,2,2,0.9656858713712876,375,182,58.5,1,8,0.2322627314814814,30,407.0,158.50522489189206,407.0,0,1,1,1,1,0,1,1152080053.0,1152080053.0,1152080053.0,1152080053.0,1152080053.0,,1152080053.0
commons-lang,9a6a8b6862ed466166f0381aeb4072bebce6acc8,1124653136.0,1,1,1,0.0,1,1,-4.0,0,8,0.9748611111111112,24,240.0,124.81890016428518,240.0,0,1,1,1,0,1,1,1124661421.0,1124661421.0,,1124661421.0,1124661421.0,1124661421.0,1124661421.0
commons-lang,0d0b5165e966355e7fca976e7261456c8ec5e4fb,1124661421.0,1,2,2,0.3372900666170139,30,2,155.0,1,8,0.5833217592592592,33,241.0,125.79780124986723,241.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,b71a6cd002cc9e5c965ef1b2332c09d6c46308c1,1124664952.0,1,1,1,0.0,25,25,-4.0,0,8,0.0408680555555555,26,242.0,126.78869964195168,242.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,890501b7074c4ec881dc0a55ed578ac4b085740e,1124669763.0,1,1,2,0.0922772477445739,170,0,1449.5,0,8,129.74961805555554,39,52.0,25.61816804079414,52.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,2390bb5c40ffe0bd99e28ae539a9d2e459ae6122,1124671797.0,1,1,1,0.0,32,0,-103.0,0,8,129.77315972222223,5,53.0,26.617056320153345,53.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,aeadf7c29c0736c91fab205ad10d2c32a2f5424e,1124671830.0,1,1,1,0.0,9,0,361.0,0,8,176.4875,5,54.0,27.61703723786686,54.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,2b3fe03972da445ba905bbde229eb9b7ef4a828e,1124671853.0,1,1,1,0.0,2,0,367.0,0,8,129.77380787037038,6,55.0,28.61702320878506,55.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,98e0d26cc93057f16b3ec6be95584e0531f6033b,1124671874.0,1,1,1,0.0,60,7,147.0,0,8,129.77405092592593,11,56.0,29.6170097337323,56.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,795e0d88747cdc567182d71a15a7035cd67cb2a8,1124671910.0,1,1,1,0.0,27,0,90.0,0,8,129.7744675925926,6,57.0,30.616985492123938,57.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,237ae105212d560e5a4bfb53164a72f36f621ebf,1124671940.0,1,1,1,0.0,128,0,0.0,0,1,0.0,0,58.0,31.6169643395249,58.0,0,1,1,1,1,1,1,1125138413.0,1125138413.0,1125138413.0,1125138413.0,1125138413.0,1125138413.0,1125138413.0
commons-lang,40e8865efe290e7e71cab6ec11127d50b3ec3fda,1124671988.0,1,1,1,0.0,97,0,97.0,0,8,129.77537037037038,6,59.0,32.61692897336702,59.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,8ed194eb1991834f7528c657e280e1e5666a2ba1,1124672067.0,1,1,1,0.0,47,0,346.0,0,8,129.7762847222222,8,60.0,33.61686826169127,60.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,d52b75e314ec9f7877853583613c06f98363aacc,1124672137.0,1,1,1,0.0,12,0,367.0,0,7,198.92895833333333,5,61.0,34.61681224706623,61.0,0,1,1,1,0,1,1,1256400262.0,1256400262.0,,1256400262.0,1256400262.0,1256400262.0,1256400262.0
commons-lang,76225d79d65f83f8f0e3ba0ad9ea507459cdf24b,1124672239.0,1,1,1,0.0,4,0,265.0,0,8,129.77827546296297,10,62.0,35.61672739174001,62.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,59446e817531f1f85a26fdeb0ceb75ec3a4b6efa,1124672304.0,1,1,1,0.0,51,4,1441.0,0,8,129.77902777777777,68,63.0,36.6166712563768,63.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,57fbefb6e634adcb94d73fe3c85e17b0f0d8e709,1124672333.0,1,1,1,0.0,2,0,85.0,0,8,129.77936342592594,31,64.0,37.6166452918489,64.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,f9c0dca1bf7d7d1fbfad1d58ee3d1dcd7fb9cbf5,1124673612.0,1,1,1,0.0,2,2,1333.0,0,8,55.204733796296296,45,243.0,127.7661093570672,243.0,0,1,1,1,0,0,1,1275041524.0,1275041524.0,,1275041524.0,1275041524.0,,1275041524.0
commons-lang,eecd6b3a42f2245ac58838cd28e81fb3b6d94c3b,1124673929.0,1,1,1,0.0,1,1,-71.0,0,8,0.0246759259259259,6,65.0,38.61516580415985,65.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,adf32bb9ffb7138c4fcc4a35451a89ede9568c63,1124912268.0,1,1,1,0.0,12,13,291.0,0,8,8.939918981481481,13,244.0,128.1397219867322,244.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,c6068f4733241f3dd45fb51274f7f2662583b6e2,1124912301.0,1,1,1,0.0,1,1,1488.0,0,8,2.777743055555556,69,245.0,129.13963482221345,245.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,44e2825d742d14c801e6cf8874e59c77252de7f0,1125138413.0,1,1,1,0.0,141,128,128.0,1,1,5.398993055555556,1,408.0,158.1278038881181,408.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,cb3ac6dd3dd0a5540ff44ea10b4851b46d69b458,1125138849.0,1,1,1,0.0,12,12,-4.0,0,8,5.484918981481481,27,409.0,159.1267472219219,409.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,112d13fa3951652d105625e2fd3076efe4ec833c,1125142283.0,1,2,2,0.979572386621992,137,0,1900.5,0,8,6.895787037037037,57,410.0,160.11831651381758,410.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,60c6443387dbd8804d9f209acf3b5fa94b00f6e0,1125143191.0,1,2,2,0.9798687566511528,56,4,1969.0,0,8,0.0105092592592592,59,411.0,161.11605870989908,411.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,7ea69942ef82e8ad565a4c68d5ac926a4385d7ef,1125150014.0,1,2,2,0.8112781244591328,3,1,3154.0,1,8,9.045381944444443,218,412.0,162.0988791498227,412.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,e763c5a38869a406adb288fe7323421fec4c8a33,1125151327.0,1,2,12,3.4989155699129912,91,0,177.5,0,8,127.15197337962964,80,413.0,163.09553206562248,413.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,fe4956d5abf59428c5a90a081785dbde040c3d46,1125255751.0,1,1,1,0.0,10,4,1686.0,0,8,1.3027777777777778,27,246.0,129.22911075009043,246.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,b26d9c7877f9d87c5d06e9ae3171fe987958a408,1125260602.0,1,2,2,0.9011701959974224,32,9,169.0,0,8,4.172071759259259,37,247.0,130.2162033810119,247.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,21c357df5ed6e4c741e337c2366bb121ec61b295,1125271871.0,1,1,1,0.0,467,0,0.0,0,1,0.0,0,197.0,76.8012337963826,197.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,20fe20ee6f89ddfe2f3eb3b15507501dccd002f5,1125271886.0,1,1,1,0.0,340,0,0.0,0,1,0.0,0,198.0,77.80121715604024,198.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,eadf358a6800a672ab38153c9a56ee73411fbe26,1125271936.0,1,1,1,0.0,252,0,0.0,0,1,0.0,0,199.0,78.80116010280328,199.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,4fa26058d0cf0e25c9cfa16d638f794e5b95cd41,1125271948.0,1,1,1,0.0,157,0,0.0,0,1,0.0,0,200.0,79.80114602952308,200.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,7c818a9f2236088580c8b963c662e6c541f71b0e,1126344588.0,1,2,2,0.9480782435939054,24,6,3155.0,1,8,13.826087962962964,220,416.0,163.04327887554686,416.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,bf54dcd44969a1327e5c0466d9270d74345ae1f9,1126344975.0,1,2,2,1.0,2,2,180.5,0,8,12.550613425925926,39,417.0,164.04229068426102,417.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,b0082bc60670ee42eaa135e8d89be2eb696103b2,1126346112.0,1,2,2,0.92568598698213,35,9,1123.0,1,8,99.68204861111111,26,418.0,165.03935142904652,418.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,c79adcc3f0b99cb838155909a989fbd7bd71e600,1126346861.0,1,1,1,0.0,4,5,295.0,1,8,75.38401620370371,31,419.0,166.03739151468903,419.0,1,1,1,1,0,1,1,1151368123.0,1151368123.0,,1151368123.0,1151368123.0,1151368123.0,1151368123.0
commons-lang,b2da02296f79e4119b749522a1912f5be5ea4f8c,1126352315.0,1,2,2,0.9640787648082292,209,43,391.5,0,8,47.44623263888889,33,420.0,167.02294886305884,420.0,0,1,1,1,0,0,1,1269238609.0,1269238609.0,,1269238609.0,1269238609.0,,1269238609.0
commons-lang,d1f5ebf4122aaf0675ef5547c2a6733f52a892d4,1127517451.0,1,2,3,0.8457973909921879,607,38,93.0,0,8,22.02863040123457,35,421.0,164.9734121407129,421.0,1,1,1,1,1,1,1,1166819677.0,1166819677.0,1166819677.0,1166819677.0,1166819677.0,1166819677.0,1166819677.0
commons-lang,3bac0b1b17e451c54f57f9b0593f827c48bdbb84,1127842658.0,1,1,1,0.0,3,3,377.0,0,8,42.860590277777774,11,248.0,124.6688973761178,248.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,ac01ed3d678e703c087469b766e325e06593624d,1128464500.0,1,1,1,0.0,1,1,475.0,0,8,10.961215277777775,1,250.0,125.18141983418076,250.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,fd656864b6a54302929c5da5490bff8842edade4,1128464581.0,1,1,1,0.0,13,13,194.0,0,8,43.895752314814814,7,251.0,126.181223951625,251.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,0c36e28cd1a72dc20bf94f514e4fe56ab681c832,1128470711.0,1,2,2,0.3245735545211359,205,183,434.5,0,8,87.39917824074074,36,253.0,128.1660147927096,253.0,0,1,1,1,1,1,1,1145254687.0,1145254687.0,1145254687.0,1145254687.0,1145254687.0,1145254687.0,1145254687.0
commons-lang,96f12d3e799a8201bac8f88561abad2988046b5a,1128470771.0,1,1,1,0.0,59,0,0.0,0,1,0.0,0,254.0,129.16586402822188,254.0,0,1,1,1,1,1,1,1145254702.0,1145254702.0,1145254702.0,1145254702.0,1145254702.0,1145254702.0,1145254702.0
commons-lang,cfd9081647e732143fbdc2db99681afa5b403a0f,1128765325.0,1,2,2,0.9988455359952018,18,7,380.0,0,8,8.962378472222222,6,422.0,162.82100792678597,422.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,81bdeb9ff96cade6ea61fdc467029460e77325d1,1128765360.0,1,1,1,0.0,21,17,195.0,0,8,3.480625,9,423.0,163.82092051926634,423.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,deba27893e05d1e72171616877dcb933ac92af3d,1128765760.0,1,1,1,0.0,4,4,289.0,0,8,0.0050347222222222,5,424.0,164.81990890080755,424.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,6767a457581aa2900295e68bd03e5fcaec24371c,1128765860.0,1,1,1,0.0,18,12,482.0,0,8,0.0061921296296296,3,425.0,165.8196528276817,425.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,7ec96c4306dc8eb6082b92597f2626f7b33931d4,1130018603.0,1,2,3,1.1278851326434642,318,2,16.333333333333332,0,8,63.88582947530864,6,255.0,126.36069253475934,255.0,0,1,1,1,1,1,1,1163563915.0,1163563915.0,1166815888.0,1163563915.0,1163563915.0,1163563915.0,1163563915.0
commons-lang,39c9476337d69f34cb1ace57067f0d2a009785a6,1132246262.0,1,2,2,0.5556617546499438,536,268,462.5,0,8,125.77979166666668,63,0.0,0.0,0.0,0,1,1,1,1,1,1,1134959458.0,1134959458.0,1136140230.0,1134959458.0,1134959458.0,1134959458.0,1134959458.0
commons-lang,03174f6358ef623d462791664e0b5a9b83259b7a,1132582208.0,1,1,1,0.0,2,11,4828.0,0,8,72.19467592592592,150,201.0,72.97309188889852,201.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,f0f0bf81e7010b213be89b477eaaba339a3d9fbc,1132705184.0,1,2,2,0.1879347189035525,225,158,485.0,0,8,123.96982060185186,44,257.0,122.18549518557042,257.0,0,1,0,0,0,0,0,,1237033370.0,,,,,1237033370.0
commons-lang,72c7bbe974fa00a5915284b9faa66a34da780079,1134959458.0,1,1,1,0.0,261,322,670.0,1,8,31.40273148148148,43,1.0,0.92078073891136,1.0,1,1,1,1,0,1,1,1136140230.0,1136140230.0,,1136140230.0,1136140230.0,1136140230.0,1136140230.0
commons-lang,0eeb7c904c84d44bab0101d568e22bfa8177c34c,1136140230.0,1,1,1,0.0,56,46,609.0,1,8,13.666342592592592,44,427.0,151.07866894193816,427.0,1,1,0,0,0,0,0,,1248133602.0,,,,,1248133602.0
commons-lang,db5f61a6471d059783b1deadc3019697e008cc7a,1136482543.0,1,2,2,0.6800770457282799,133,17,618.0,0,8,223.0869907407408,66,258.0,115.43861474293344,258.0,0,1,1,1,0,1,1,1248133602.0,1248133602.0,,1248133602.0,1248133602.0,1248133602.0,1248133602.0
commons-lang,dcb7dded1439f06e5a4da75a98c0e095d4cccf8d,1136596348.0,1,1,1,0.0,81,69,919.0,0,8,1.3171875,52,428.0,151.14718639944428,428.0,0,1,1,0,0,0,0,1248133602.0,1248133602.0,,,,,1248133602.0
commons-lang,9116953ca1e8d79e29ce39c2baf507c14e05fdea,1136596491.0,1,1,1,0.0,20,19,931.0,0,8,0.0016550925925925,53,429.0,152.14689201865494,429.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,4e74f83aad4f7caf8da19bd442e4b9724bfd74e4,1136596612.0,1,1,1,0.0,2,3,932.0,0,8,0.0014004629629629,54,430.0,153.14663909144147,430.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,bf3b35e57e595da574391c3ed33abcffda6b8d5c,1136597195.0,1,2,2,0.997772472089982,69,3,682.0,0,8,0.6668692129629629,71,431.0,154.1454019701391,431.0,0,1,1,1,0,1,1,1236478822.0,1236478822.0,,1236478822.0,1236478822.0,1236478822.0,1236478822.0
commons-lang,ff3e1211296cfc6ec31a1e94ac0b1f2c93f9d81c,1140372999.0,1,1,1,0.0,5,5,2305.0,0,8,175.8490972222222,35,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,cf56a79ee7c50b7240cd272e547801fab92fe913,1141630197.0,1,2,2,1.0,4,0,1136.0,1,8,176.89913194444443,28,203.0,67.12662888687441,203.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,cb002e5906be301819111879a684a4fac01717b0,1141766266.0,1,1,1,0.0,15,22,4817.0,0,8,65.12747685185185,152,0.0,0.0,0.0,0,1,1,1,1,1,1,1141771419.0,1141771419.0,1141771419.0,1141771419.0,1141771419.0,1141771419.0,1141771419.0
commons-lang,e905b7993bf3f61943e997fa00f3c12dcdb322f8,1141771419.0,1,1,1,0.0,1,1,4810.0,1,8,0.0596412037037037,153,432.0,144.90373370516238,432.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,80dbd1dab0edccaa28b1169734e57210bba7cf11,1141784750.0,1,1,1,0.0,7,0,0.0,0,8,327.8397453703704,3,259.0,107.09979245762948,259.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,976c15d1a388774a01634e4f639ffe0bd5e78ab6,1142316567.0,1,1,1,0.0,57,39,4810.0,0,8,6.309583333333333,154,204.0,67.56375969741276,204.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,62a97240a5833740c5fc5187febdfd4a585b6460,1142892584.0,1,2,12,3.547307329661865,716,18,185.0833333333333,0,8,205.3386226851852,92,433.0,143.86123163294425,433.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,a9f5a6b1886992b35795fe5a3388bcaa53a1df5a,1143670073.0,1,2,2,0.9131623182184596,169,29,715.0,1,8,81.8620138888889,73,434.0,143.46083077909586,434.0,0,1,1,1,1,0,1,1256394395.0,1256394395.0,1256394395.0,1256394395.0,1256394395.0,,1256394395.0
commons-lang,d7db8448a18d4331cca7e31ba62028b94e6a5b52,1143670952.0,1,2,2,0.9774178175281716,28,6,915.0,0,8,308.1306828703704,58,435.0,144.45923827201656,435.0,0,1,1,1,0,0,1,1275041524.0,1275041524.0,,1275041524.0,1275041524.0,,1275041524.0
commons-lang,756cdad67c604b8297434617f6a8b92e8d8fd0b8,1143671268.0,1,2,2,0.6267511370265895,46,5,926.0,0,8,0.0036574074074074,60,436.0,145.45865575693895,436.0,0,1,1,1,0,0,1,1275041524.0,1275041524.0,,1275041524.0,1275041524.0,,1275041524.0
commons-lang,72f58cfd20178ea3d11b59586acbd6cb6e5fd316,1145219397.0,1,2,2,0.974750326091474,326,1,626.0,0,8,266.23278935185186,66,437.0,143.62518387515283,437.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,3eebd98b548fc960a7cd9d14eb0771b14615e9a1,1145254012.0,1,1,1,0.0,267,258,4339.0,0,8,252.22449074074075,59,260.0,102.7433531718068,260.0,0,0,1,1,0,0,1,1461457874.0,,,1461457874.0,1461457874.0,,1461457874.0
commons-lang,0e85c6e6f1b1bea8725f46dce37825253e5f8aa5,1145254687.0,1,1,1,0.0,60,4,827.0,1,8,194.25898148148147,27,261.0,103.74234728014184,261.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,fc55439441b6a61d00a4e43fbe91c2bc87b990c6,1145254702.0,1,1,1,0.0,75,10,59.0,1,1,194.2584606481481,1,262.0,104.74232445159706,262.0,0,1,1,1,0,1,1,1256471155.0,1256471155.0,,1256471155.0,1256471155.0,1256471155.0,1256471155.0
commons-lang,77fdd9eaae4879c9a74fbb882ca707d76385032a,1145257190.0,1,2,3,1.040589907538741,178,0,19.666666666666668,0,8,81.79491898148147,9,207.0,68.17916818353795,207.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,4143a12a0e3f7fbfd40a3acd004b48ea0e892794,1145303768.0,1,1,1,0.0,3,1,95.0,0,8,0.5390972222222222,1,209.0,70.13830652884494,209.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,2330a3343cbd0a531afd118451bef83b4a8d49d2,1145344982.0,1,2,2,0.9986359641585718,22,1,616.0,1,8,261.5572453703704,44,210.0,71.09988750361828,210.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,fc9b4cc1d839079cd37380ea6566a7575d9f4900,1145428214.0,1,2,2,0.9774178175281716,85,0,571.0,1,8,130.03435185185185,67,211.0,72.01982942605068,211.0,0,1,1,1,0,0,1,1256393708.0,1256393708.0,,1256393708.0,1256393708.0,,1256393708.0
commons-lang,8393f10b791c4fd28a1031f0a6427a2c9af04977,1145862000.0,1,2,4,1.9119582008001776,179,15,696.75,1,8,375.0669907407407,80,212.0,72.59269955353854,212.0,1,1,1,1,1,1,1,1151837212.0,1151837212.0,1151837212.0,1151837212.0,1151837212.0,1151837212.0,1151837212.0
commons-lang,2f4408d33c1de88bceff83d7ea03e47b3aadacaf,1146006905.0,1,2,2,0.966452275046887,98,37,1018.0,1,8,330.87629629629635,40,213.0,73.4468832686936,213.0,0,1,1,1,0,1,0,1152080053.0,1152080053.0,,1152080053.0,,1152080053.0,1152080053.0
commons-lang,79c3898c900ccab9e5ac8f0b85f004720317b610,1146461563.0,1,2,2,0.9819407868640976,15,4,997.5,1,8,340.57502314814815,40,214.0,73.97999486913038,214.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,da0e534f156783c7b61979c5ea54f7859d3e0b3d,1146465434.0,1,2,2,1.0,24,0,89.5,0,8,13.50648148148148,4,215.0,74.97592983933441,215.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,c803367cd0b3339c0aa3a687e90d51ca6c10624e,1146547260.0,1,4,4,1.9689022900447608,88,33,573.5,1,8,233.96089409722225,74,217.0,76.8874987975955,217.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,1da2453bc69a800b7719b0bfa6671a9d39fe782c,1146630827.0,1,1,1,0.0,8,5,4828.0,0,8,49.933564814814815,155,218.0,77.79223176406914,218.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,26d2f4a4a2f1dcb1e556cdaa5ad256786bbdf675,1146632349.0,1,1,1,0.0,20,0,949.0,1,8,383.94621527777775,19,219.0,78.79045127687907,219.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,e8c5f9fbb68483d701b70cf328e180042152f18f,1146842611.0,1,3,4,1.4885252948977483,9,4,1036.5,0,8,66.08682581018519,117,27.0,8.916436272693472,27.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,2bdf879815e54cd76e26134cd68637783069213d,1147522237.0,1,1,1,0.0,17,16,677.0,0,8,4.190347222222222,48,441.0,143.51357930109742,441.0,0,1,1,1,0,0,1,1351039852.0,1351039852.0,,1351039852.0,1351039852.0,,1351039852.0
commons-lang,80e957ecc44a5f0404baeb0f36484e4d560e7bce,1149536239.0,1,2,2,0.6193821946787638,12,1,3165.5,1,8,151.0246701388889,228,222.0,78.33667271188303,222.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,1aed55020d4caf163592f593a0e76f106ae8e105,1149571417.0,1,2,2,0.7578784625383955,64,0,471.5,1,8,36.317008101851854,60,223.0,79.2958603876137,223.0,0,1,1,0,0,0,0,1396306497.0,1396306497.0,,,,,1396306497.0
commons-lang,baff3dca7364ccf992a72fb026d53ea3afeb4104,1149622514.0,1,2,2,0.9971803988942642,64,0,2654.0,0,8,209.77657986111112,169,224.0,80.23505938754556,224.0,1,0,0,0,0,0,0,,,,,,,
commons-lang,30753fb56abd09379d29e94dafb31cf17be44f94,1150721248.0,1,1,1,0.0,13,0,407.0,0,8,208.5192592592593,19,225.0,79.92245793014179,225.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,d3c425d6f1281d9387f5b80836ce855bc168453d,1151014844.0,1,1,4,1.812352735952796,87,4,833.25,0,8,56.38269675925926,118,227.0,81.56255643610285,227.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,b01434196523fc67daa5d9379c4465b68961fd53,1151368123.0,1,2,2,0.9886994082884974,61,3,309.0,1,8,364.17817708333337,47,229.0,83.11284803787534,229.0,1,1,1,1,0,0,1,1299243258.0,1299243258.0,,1299243258.0,1299243258.0,,1299243258.0
commons-lang,1cdf7916ec909c1a7ab82e11b7eb17adda3889b9,1151837212.0,1,1,2,1.0,2,2,732.5,1,8,69.1575462962963,26,444.0,139.0414395091354,444.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,81340ea32f313fba0f0d5ebba9a600d96af17cc9,1151954474.0,1,1,1,0.0,8,0,902.0,1,8,77.95228009259259,26,232.0,85.36183275007684,232.0,0,1,1,1,0,1,1,1153460827.0,1153460827.0,,1153460827.0,1153460827.0,1153460827.0,1153460827.0
commons-lang,f5bc3757bbcdfd91dba2afa680ab27bb9df2068f,1152057868.0,1,2,2,0.9861260846302384,130,0,3422.0,0,8,197.870144675926,92,234.0,87.21931486577454,234.0,0,1,1,1,0,0,1,1152142963.0,1152142963.0,,1152142963.0,1152142963.0,,1152142963.0
commons-lang,4a453bd132aa147607c14a036d23fc1fe524006f,1152080053.0,1,4,7,2.5878012640548995,26,5,618.4285714285714,1,8,64.44301256613757,221,235.0,88.18786037939736,235.0,0,1,1,1,0,0,1,1299243258.0,1299243258.0,,1299243258.0,1299243258.0,,1299243258.0
commons-lang,3f84c0412cf2dad129e60e6c6c4047983ddecb97,1152081213.0,1,1,1,0.0,9,0,631.0,0,8,15.739872685185183,29,236.0,89.18617972733082,236.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,00d021f30e0c2202c3a942b0f93cc9d9285010fc,1152142963.0,1,1,1,0.0,6,8,4418.0,1,8,0.7129745370370371,62,445.0,139.52841627721995,445.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,c94fd719e741fabf767834109619b592a9e8918a,1152224311.0,1,1,1,0.0,5,5,380.0,0,8,1.669652777777778,13,447.0,141.38757956555173,447.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,3d6bdcae698a7335106d51c59174c6b3f2f1bfdd,1152228477.0,1,1,1,0.0,50,47,385.0,0,8,0.0026736111111111,15,449.0,143.38023654490755,449.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,7d0e5c002ec6ade4d032d7fcc1135460c97d9fb7,1152228660.0,1,1,1,0.0,94,79,388.0,0,8,0.0021180555555555,16,450.0,144.37990272616392,450.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,6e041ae62f6f9aa9e2eecd6e1d6e508eb8afd43b,1152228887.0,1,1,1,0.0,8,2,94.0,0,8,63.17068287037037,4,451.0,145.37948144970227,451.0,0,0,0,0,0,0,0,,,,,,,
commons-lang,9cbf70d82285d7ebdd190f7cd59f2a9d82a09c61,1153460827.0,1,2,2,0.9515982469081508,123,9,796.5,1,8,16.341475694444444,72,239.0,90.12223221485668,239.0,1,1,1,1,1,1,1,1186619099.0,1186619099.0,1186619099.0,1186619099.0,1186619099.0,1186619099.0,1186619099.0
commons-lang,b7b7d7c93585f203fb358aa2121d7b976934c8ba,1153584505.0,1,2,2,0.9601186626422924,37,10,183.0,0,8,166.34248842592592,43,452.0,143.87770363269212,452.0,0,1,1,1,0,0,1,1256468935.0,1256468935.0,,1256468935.0,1256468935.0,,1256468935.0
commons-lang,7917cc095bf3bb80da28f208565ed0d5700fbcb2,1153589138.0,1,2,2,0.8007768165404424,74,41,196.5,0,8,0.0536226851851851,45,453.0,144.86919665735607,453.0,0,1,1,1,0,0,1,1256468935.0,1256468935.0,,1256468935.0,1256468935.0,,1256468935.0
